FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
19,7.0.0.7,1.0.0.1,49153,5025,UL,video,5,0.1,300,UDP,UDP,1,161,1,160,331.48,7,0,0.649263,0.656994,0.00773048,107.437,0.621118
20,1.0.0.2,7.0.0.10,49161,5008,DL,video,8,8,1440,UDP,UDP,1,2660,2648,12,7907.5,30,0,0.669861,4.51042,3.84056,7967.4,99.5489
21,7.0.0.8,1.0.0.1,49153,5026,UL,video,6,0.1,300,UDP,UDP,1,160,160,0,107.241,7,0,0.670316,4.49349,3.82318,107.442,100
22,1.0.0.2,7.0.0.11,49162,5009,DL,video,9,8,1440,UDP,UDP,1,2646,2123,523,6068.66,155,3,0.690914,4.70303,4.01212,7967.42,80.2343
23,7.0.0.9,1.0.0.1,49153,5027,UL,video,7,0.1,300,UDP,UDP,1,159,159,0,107.23,7,0,0.691368,4.49103,3.79966,107.446,100
24,1.0.0.2,7.0.0.12,49163,5010,DL,video,10,8,1440,UDP,UDP,1,2631,2112,519,6191.68,152,3,0.711966,4.62399,3.91203,7967.44,80.2737
25,7.0.0.10,1.0.0.1,49153,5028,UL,video,8,0.1,300,UDP,UDP,1,158,9,149,113.269,12,0,0.712421,0.916029,0.203608,107.45,5.6962
26,1.0.0.2,7.0.0.13,49164,5011,DL,video,11,8,1440,UDP,UDP,1,2616,2469,147,7305.14,73,1,0.733019,4.60924,3.87622,7967.45,94.3807
27,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.1,300,UDP,UDP,1,157,0,157,0,0,0,0.733474,0,5,107.454,0
28,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.1,300,UDP,UDP,1,157,0,157,0,0,0,0.754526,0,5,107.454,0
29,1.0.0.2,7.0.0.14,49165,5012,DL,voip,12,0.128,160,UDP,UDP,1,374,373,1,146.416,13,0,0.762632,4.50431,3.74168,147.268,99.7326
30,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.1,300,UDP,UDP,1,156,2,154,160.583,7,0,0.775579,0.807494,0.031915,107.459,1.28205
31,1.0.0.2,7.0.0.15,49166,5013,DL,voip,13,0.128,160,UDP,UDP,1,372,371,1,146.417,13,0,0.783684,4.50528,3.72159,147.27,99.7312
32,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,5,500,UDP,UDP,1,4631,4630,1,5140,12,0,0.795537,4.51124,3.71571,5157.36,99.9784
33,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.032,160,UDP,UDP,1,93,93,0,37.0685,4,0,0.812632,4.49753,3.6849,37.1169,100
34,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,5,500,UDP,UDP,1,4605,4604,1,5140.32,12,0,0.816589,4.51121,3.69462,5157.37,99.9783
35,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.25,250,UDP,UDP,1,460,17,443,113.341,147,19,0.822737,1.1485,0.325759,272.075,3.69565
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.032,160,UDP,UDP,1,92,90,2,36.267,8,3,0.833684,4.47853,3.64485,37.1213,97.8261
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,1,500,UDP,UDP,1,915,914,1,1028.05,12,0,0.840842,4.50821,3.66737,1032.38,99.8907
38,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.25,250,UDP,UDP,1,458,0,458,0,0,0,0.843789,0,5,272.078,0
39,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,10,1440,UDP,UDP,1,3161,3159,2,9921.55,16,0,0.859047,4.51067,3.65163,9958.66,99.9367
40,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.25,250,UDP,UDP,1,455,0,455,0,0,0,0.864842,0,5,272.081,0
41,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,10,1440,UDP,UDP,1,3143,3142,1,9924.01,12,0,0.880099,4.51117,3.63107,9958.68,99.9682
42,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.5,1000,UDP,UDP,1,226,0,226,0,0,0,0.893895,0,5,504.183,0
43,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,10,1440,UDP,UDP,1,3124,3123,1,9924.28,12,0,0.901152,4.51017,3.60902,9958.7,99.968
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.5,1000,UDP,UDP,1,225,210,15,469.592,31,14,0.914947,4.50649,3.59155,504.193,93.3333
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.5,1000,UDP,UDP,1,223,0,223,0,0,0,0.936,0,5,504.213,0
